label,K,Kp,homogeneous,pooled,extras,train_loglik,test_loglik,train_mse,test_mse,event_own_price_change_loglik,event_cross_price_change_loglik,cv_upc,cv_category,slope_upc,slope_category,own_elasticity_median,own_elasticity_sd_across_items,own_elasticity_mean_sd_across_users,nesting_coef_mean,crosscond_same_subclass,crosscond_diff_subclass,crosscond_gap_subclass,crosscond_share_cats_higher_inside_subclass,crosscond_gap_manufacturer,crosscond_share_cats_higher_inside_manufacturer,cross_gap_subclass,cross_share_cats_higher_inside_subclass
nf_clean,40,20,False,True,-,-3.2991822305937286,-4.196153338648819,0.8887448309081021,0.9307031039439404,-4.03704166850902,-4.2295836737472765,2.718611209658011,1.0817296103567764,1.225398496722383,1.2169760207002156,-1.1861889362335205,1.2347569465637207,0.7864536046981812,0.9283729791641235,0.07802430022206043,0.08142956513693493,0.003529389801521432,0.6285714285714286,0.007924309503583107,0.6444444444444445,-0.0007789510528945375,0.5428571428571428
logit_clean,40,20,True,True,-,-4.516612806414814,-4.614252285284341,0.977101689758317,0.9779144744969005,-4.334473865294481,-4.656665943287037,0.6784613375219376,0.14354711577525395,0.8563076150545362,0.8656317720820021,-1.073586106300354,1.2934653759002686,0.19521468877792358,0.5235380530357361,0.13689580501318535,0.1352117504934218,0.00285860374579182,0.5714285714285714,0.016377801720312425,0.6888888888888889,0.0015627492248813906,0.5714285714285714
