label,group_id,loglik,mse,purchases,rank_ll,rank_se
nf_ctl,36,-3.6966454290574595,0.9407977852770077,372.0,3.0,4.0
nf_ctl,37,-5.900538710297131,0.9913395740946785,122.0,4.0,2.0
nf_ctl,38,-4.1491417271571525,0.9142688340715223,381.0,6.0,2.0
nf_ctl,39,-6.615546635219029,1.0016508102416992,56.0,4.0,6.0
nf_ctl,40,-6.851663143076795,0.9875485034699135,47.0,1.0,3.0
nf_ctl,41,-3.9127670913840693,0.9548619026641364,634.0,6.0,5.0
nf_ctl,42,-5.919777248216712,0.9612052751624066,92.0,3.0,2.0
nf_ctl,43,-5.315671336894133,0.9622051213063351,147.0,1.0,1.0
nf_ctl,44,-3.6912808005785034,0.924079763023086,578.0,6.0,3.0
nf_ctl,45,-5.245491413154987,0.9499428488991477,99.0,1.0,1.0
nf_ctl,46,-4.7415757009634385,0.9559470919281127,253.0,2.0,5.0
nf_ctl,47,-5.014614371366279,0.9761731524800146,215.0,3.0,6.0
nf_ctl,48,-6.203668594360352,0.9534000555674235,48.0,1.0,4.0
nf_ctl,49,-4.368301832144029,0.9619155843739747,381.0,5.0,3.0
nf_ctl,50,-3.6526988636363638,0.8733413644912669,297.0,5.0,2.0
nf_ctl,51,-4.540501092069892,0.938628658171623,186.0,3.0,5.0
nf_ctl,52,-5.523575686336903,0.974897148903836,89.0,5.0,3.0
nf_ctl,53,-3.5981454490718985,0.9371093520544526,532.0,5.0,5.0
nf_ctl,54,-3.4372882503094058,0.9299385901724938,505.0,6.0,6.0
nf_ctl,55,-4.08767677919708,0.9243439537475289,411.0,5.0,3.0
ctl_s1,0,-5.453312602796053,0.9835434763055099,190.0,6.0,6.0
ctl_s1,1,-6.210333730660233,0.9681190041934743,51.0,6.0,6.0
ctl_s1,2,-4.678608779366135,0.963057389496066,282.0,4.0,3.0
ctl_s1,3,-4.132772918618017,0.9352402024438011,367.0,5.0,6.0
ctl_s1,4,-7.859599609375,1.0027735900878907,50.0,6.0,6.0
ctl_s1,5,-4.299050467354911,0.9468268439883277,336.0,2.0,1.0
ctl_s1,6,-4.369869279272763,0.863122351375627,162.0,5.0,1.0
ctl_s1,7,-3.79257080078125,0.936287841796875,500.0,4.0,5.0
ctl_s1,8,-5.979188420222356,0.9904944786658654,130.0,4.0,2.0
ctl_s1,9,-5.0395669376148895,0.945120059742647,170.0,5.0,2.0
ctl_s1,10,-4.420592244466146,0.9352224985758464,240.0,4.0,2.0
ctl_s1,11,-4.663135397023168,0.9644704358331089,232.0,3.0,3.0
ctl_s1,12,-6.282326834542411,0.9897263762238738,77.0,1.0,1.0
ctl_s1,13,-3.4147830125762195,0.9130336854516006,410.0,4.0,2.0
ctl_s1,14,-6.0889952810187085,0.9782684727718955,76.0,5.0,2.0
ctl_s1,15,-5.340526824301862,0.9821279809830037,188.0,5.0,2.0
ctl_s1,16,-4.253603687814861,0.9551748280561241,397.0,6.0,6.0
ctl_s1,17,-5.994165285669192,0.9899171000779278,99.0,2.0,1.0
ctl_s1,18,-6.044412315438647,0.9943538280802036,109.0,4.0,3.0
ctl_s1,19,-5.612675022434544,0.9644940350506757,74.0,5.0,2.0
ctl_s1,20,-2.807484366677024,0.8840605128895153,1408.0,5.0,4.0
ctl_s1,21,-5.133968838778409,0.9588752515388258,165.0,4.0,2.0
ctl_s1,22,-5.900271795492257,0.994087286755047,113.0,4.0,6.0
ctl_s1,23,-5.440086156292692,0.9842094046170594,183.0,2.0,2.0
ctl_s1,24,-5.692500491794065,0.9848716241850269,139.0,6.0,5.0
ctl_s1,25,-5.681504603794643,0.9712242126464844,140.0,3.0,1.0
ctl_s1,26,-4.313984319355413,0.9481958459924769,351.0,4.0,1.0
ctl_s1,27,-4.7792086133769915,0.9023897507611442,51.0,6.0,2.0
ctl_s1,28,-6.484262827280405,0.9931587013038429,74.0,4.0,1.0
ctl_s1,29,-5.07433653714364,0.9555290623715049,114.0,3.0,2.0
ctl_s1,30,-4.4093402051550195,0.9677826488424787,381.0,4.0,5.0
ctl_s1,31,-4.683073874080883,0.9642986222809437,255.0,5.0,2.0
ctl_s1,32,-4.643516540527344,0.9768996238708496,256.0,2.0,6.0
ctl_s1,33,-2.4164085286458334,0.734086669921875,375.0,4.0,2.0
ctl_s1,34,-6.611746365906762,0.9900984216908939,61.0,6.0,2.0
ctl_s1,35,-5.917622644761029,0.9844644883099725,85.0,3.0,4.0
ctl_s1,36,-3.7341105143229165,0.9424277685021841,372.0,5.0,6.0
ctl_s1,37,-5.979710313140369,0.9924570927854444,122.0,6.0,5.0
ctl_s1,38,-4.121964582308071,0.9186018495734908,381.0,4.0,6.0
ctl_s1,39,-6.612937927246094,1.001051766531808,56.0,3.0,5.0
ctl_s1,40,-7.00688788231383,0.985349695733253,47.0,6.0,1.0
ctl_s1,41,-3.891084015181388,0.952795371648265,634.0,5.0,4.0
ctl_s1,42,-6.065417745838994,0.9632815485415251,92.0,6.0,4.0
ctl_s1,43,-5.357678056574192,0.965095364317602,147.0,4.0,2.0
ctl_s1,44,-3.6709681316230536,0.9253755457261029,578.0,5.0,4.0
ctl_s1,45,-5.417432380445076,0.9563878377278646,99.0,2.0,3.0
ctl_s1,46,-4.742569633152174,0.9553095399155447,253.0,3.0,4.0
ctl_s1,47,-4.996367414607558,0.973794129837391,215.0,2.0,1.0
ctl_s1,48,-6.289530436197917,0.9530364672342936,48.0,3.0,3.0
ctl_s1,49,-4.364611848445702,0.9618958000123031,381.0,4.0,2.0
ctl_s1,50,-3.5854105837015995,0.8733192726417824,297.0,2.0,1.0
ctl_s1,51,-4.55787609469506,0.9332176126459594,186.0,5.0,1.0
ctl_s1,52,-5.407748790269487,0.971290159761236,89.0,1.0,1.0
ctl_s1,53,-3.6026292385015273,0.9385629524861959,532.0,6.0,6.0
ctl_s1,54,-3.429323948019802,0.9287106957766089,505.0,5.0,4.0
ctl_s1,55,-4.023359089872263,0.9235628968027676,411.0,1.0,1.0
ctl_s2,0,-5.341447368421052,0.9821136474609375,190.0,4.0,5.0
ctl_s2,1,-6.112161075367647,0.959847468955844,51.0,4.0,1.0
ctl_s2,2,-4.738550497285018,0.9650645154587766,282.0,6.0,6.0
ctl_s2,3,-4.1558289073143735,0.9330034385909827,367.0,6.0,1.0
ctl_s2,4,-7.615286865234375,1.0014254760742187,50.0,5.0,5.0
ctl_s2,5,-4.3740350632440474,0.9497606186639695,336.0,6.0,3.0
ctl_s2,6,-4.353256413966049,0.8760200783058449,162.0,4.0,3.0
ctl_s2,7,-3.8481064453125,0.9350211181640625,500.0,6.0,4.0
ctl_s2,8,-5.982132662259615,0.9919190626878005,130.0,5.0,6.0
ctl_s2,9,-5.020005529067095,0.9455676808076746,170.0,3.0,3.0
ctl_s2,10,-4.462650044759115,0.9364351272583008,240.0,6.0,4.0
ctl_s2,11,-4.553970863079202,0.9595538172228583,232.0,1.0,1.0
ctl_s2,12,-6.3723671653053975,0.9925965148133117,77.0,4.0,5.0
ctl_s2,13,-3.38486328125,0.9146776152820122,410.0,1.0,5.0
ctl_s2,14,-6.111326920358758,0.9788250170255962,76.0,6.0,4.0
ctl_s2,15,-5.2442613966921545,0.9834584986909907,188.0,2.0,3.0
ctl_s2,16,-4.231335848945214,0.9543576949189232,397.0,5.0,4.0
ctl_s2,17,-6.032765398121843,0.9917072334674873,99.0,5.0,5.0
ctl_s2,18,-5.984537387112959,0.9929328008529243,109.0,1.0,1.0
ctl_s2,19,-5.439078666068412,0.9620503606023015,74.0,1.0,1.0
ctl_s2,20,-2.8385094729336826,0.8864541487260298,1408.0,6.0,5.0
